Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
529cab7f-5fe2-4745-937f-66e0455ecbf8	TCGA-46-3768-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-46-3768-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B07_616692	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-46-3768-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B07_616692.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	4dd3086b46afa2db1ef09457db8d26f0	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-46-3768-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B07_616692.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	d12c6fb84fcb737dbf0a675ad8c09fc4	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-46-3768-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B07_616692.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	f94a78d280b1d8a1b1dd62f29031281a
0577650e-27aa-4653-96ca-e94db804fe1f	TCGA-66-2788-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2788-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B08_616690	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2788-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B08_616690.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	902c8414049b2d217741223742822506	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2788-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B08_616690.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	edafe6ed33fd2393b4b3c3dab7046a4d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2788-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B08_616690.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	2e158f09fc5934ff9d31e36b08700eb2
be7878de-22cb-48e2-9760-68b984833a90	TCGA-18-3410-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-18-3410-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B09_616696	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-18-3410-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B09_616696.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	b13fe2cee63f9d757cd9ace6486f9b3d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-18-3410-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B09_616696.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	95a4aca4bf9a791e9396d47838efce55	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-18-3410-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B09_616696.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	f5890233ffc3f226f0abe843b15d22de
1277d194-7c9f-460c-85e5-37013da5861c	TCGA-37-3789-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-37-3789-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B10_616694	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-37-3789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B10_616694.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	f4e013c9d15c05316670bfc6f378a108	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-37-3789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B10_616694.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	5a2bd67d54c1ae6e1671066f1eb4baa0	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-37-3789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B10_616694.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	5c82b2606e177238e493d37bdd176975
98c74ed8-aaa6-44c1-ad44-35acdb324169	TCGA-46-3769-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-46-3769-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B11_616700	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-46-3769-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B11_616700.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	940813f238193253b25902b25c7257a6	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-46-3769-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B11_616700.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	271c5356f3163e638651f7d35afbb724	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-46-3769-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B11_616700.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	59b586e34768588905844a5ce521644e
c6966ec0-573d-4b47-a142-d69077928eae	TCGA-66-2789-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2789-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B12_616698	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B12_616698.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	7ab664468181d052a1fdb5a2ab807e6c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B12_616698.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	16bba88e2edf5ce43a0eba3cee3212ff	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2789-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B12_616698.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	5a0447853ffdcd42deb156c9cc7d3a2b
56b2e492-7ba4-4c00-bbb2-bb2cdd7a2c3f	TCGA-18-3411-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-18-3411-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C01_616704	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-18-3411-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C01_616704.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	938cc505601dabb3e19eab1dbe2071f8	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-18-3411-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C01_616704.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	7d4e23c9b230b0f13cb4e23ee72bbbf3	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-18-3411-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C01_616704.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	6f51084d0832ef1d194128e71d12cafd
a08a3662-d92b-4c11-818a-4b2f5bd5a94b	TCGA-37-3792-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-37-3792-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C02_616702	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-37-3792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C02_616702.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	d23fb9ab958509743294e3e9ea74ced9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-37-3792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C02_616702.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	8f2583219c20683fb9d164a8af6b18b1	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-37-3792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C02_616702.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	73ff18802e5d6255123c67ff4c7b1d7a
8c4f7512-4541-4bfe-b30f-7cc89ddf0df3	TCGA-66-2727-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2727-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C03_616708	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2727-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C03_616708.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	341665afa24993519ee07ae4f362a7ee	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2727-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C03_616708.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	5af9e54854e7c93b8b37627f4bfdf082	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2727-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C03_616708.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	2f108a94f7dd899658dbf8db1beb8a1c
e6cab567-15c9-46be-b38b-87f6962ab246	TCGA-66-2790-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2790-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C04_616706	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2790-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C04_616706.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	8597b4fe7683188671648913759addd4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2790-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C04_616706.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	717ec1f1f2e33de5152049933592974b	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2790-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C04_616706.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	d44b51c8985393b383f5d51794afc097
8518ddc1-112d-40ed-93e8-6c59a3b8c7c9	TCGA-18-3412-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-18-3412-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C05_616710	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-18-3412-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C05_616710.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	32eaf9c5e2c0d04f2ab83fe9798cb857	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-18-3412-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C05_616710.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	5b7f252bc43d6d8c0a65b004dc0bafe9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-18-3412-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C05_616710.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	57f8757bc4e6a2427bb4aa7fd265da22
4ba1b933-cdc6-4c2f-8e70-8cb6829f560d	TCGA-43-3394-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-43-3394-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C06_616712	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-43-3394-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C06_616712.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	cb71b3534927ffec380fd58a922124d5	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-43-3394-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C06_616712.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	9cb0ac0877b304a67584cd9d2ca97277	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-43-3394-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C06_616712.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	231ab4e4ac92230e2cdc199d5d8fe051
4d86425c-55f3-4dbd-b967-ba1b620d0622	TCGA-66-2734-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2734-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C07_616714	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2734-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C07_616714.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	99ea2307a99fa196a16c3791e82a76d1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2734-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C07_616714.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	e08881512d788160d0c25cf6bbbd3ca8	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2734-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C07_616714.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	844f9d1f19bba7fd62035de022c69144
a5b520e7-aa19-4296-8993-c343c2fd643e	TCGA-66-2791-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2791-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C08_616716	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2791-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C08_616716.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	9421187dec2b5ec8100f2745b2fc60ec	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2791-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C08_616716.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	19a5f8782293ca635bbbacbac466e910	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2791-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C08_616716.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	45b01464fe27d422a3402aad2f3b1409
8bb4ca2e-9952-4f9d-9e10-0d0957a4f237	TCGA-18-3414-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-18-3414-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C09_616718	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-18-3414-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C09_616718.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	950273226918ff9c117da980b83381c7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-18-3414-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C09_616718.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	ce70bb6a1425bf8fae9b593f447a66e6	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-18-3414-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C09_616718.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	d030102a57689113243fb5a7b6096aeb
462d115b-c221-4e67-85da-6bfad4f7e105	TCGA-43-3920-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-43-3920-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C10_616720	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-43-3920-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C10_616720.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	d2a350bcd8142011438dcc30be152a41	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-43-3920-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C10_616720.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	c0a82dbaa8adcd476287b034ae5d377f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-43-3920-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C10_616720.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	70e9068f348849f892da68330fdb91a8
689045ee-8461-4486-b923-99d1dc6a0c24	TCGA-66-2737-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2737-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C11_616722	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2737-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C11_616722.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	5b1c27e87a51b8e3dde300a2f530b115	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2737-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C11_616722.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	4ca07e7b0bd399b4eb2b2e40f80f099f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2737-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C11_616722.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	74535dec7ebe2c5a7a8837790b9d797b
c08c22e4-34a3-42ae-8591-7c734a0c9b8a	TCGA-66-2753-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2753-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C12_616724	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2753-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C12_616724.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	0b4ab39e119b434ac046885dd99459ae	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2753-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C12_616724.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	e6e1c2606b5a4db7b946c739b3a7b30e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2753-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C12_616724.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	4d2cc15471b796bf2012e9893645c86c
